city,timestamp,aqi,pm25,pm10,co,no2,so2,o3,hour,day,month,weekday
Karachi,2025-09-24 14:00:00,1,4.55,15.69,85.89,0.07,0.29,39.5,14,24,9,2
Karachi,2025-09-24 15:00:00,1,4.57,15.63,86.67,0.07,0.29,40.16,15,24,9,2
Karachi,2025-09-24 16:00:00,1,4.55,15.64,87.58,0.07,0.28,41.17,16,24,9,2
Karachi,2025-09-24 17:00:00,1,4.61,16.31,88.77,0.07,0.27,42.64,17,24,9,2
Karachi,2025-09-24 18:00:00,1,4.84,17.7,89.73,0.06,0.27,44.01,18,24,9,2
Karachi,2025-09-24 19:00:00,1,5.14,18.78,90.31,0.06,0.27,45.23,19,24,9,2
Karachi,2025-09-24 20:00:00,1,5.45,19.46,91.05,0.06,0.26,46.24,20,24,9,2
Karachi,2025-09-24 21:00:00,2,5.73,20.04,91.52,0.06,0.25,47.15,21,24,9,2
Karachi,2025-09-24 22:00:00,2,6.0,20.59,91.78,0.06,0.25,48.03,22,24,9,2
Karachi,2025-09-24 23:00:00,2,6.24,21.18,91.95,0.06,0.24,48.75,23,24,9,2
Karachi,2025-09-25 00:00:00,2,6.45,21.9,91.97,0.06,0.23,49.28,0,25,9,3
Karachi,2025-09-25 01:00:00,2,6.67,23.06,92.12,0.06,0.22,49.66,1,25,9,3
Karachi,2025-09-25 02:00:00,2,6.9,24.3,92.12,0.06,0.22,49.87,2,25,9,3
Karachi,2025-09-25 03:00:00,2,7.11,25.25,91.97,0.06,0.22,49.94,3,25,9,3
Karachi,2025-09-25 04:00:00,2,7.27,25.93,92.01,0.05,0.21,49.82,4,25,9,3
Karachi,2025-09-25 05:00:00,2,7.41,26.56,91.95,0.04,0.2,49.63,5,25,9,3
Karachi,2025-09-25 06:00:00,2,7.52,27.09,91.95,0.04,0.19,49.23,6,25,9,3
Karachi,2025-09-25 07:00:00,2,7.59,27.47,91.87,0.04,0.18,48.64,7,25,9,3
Karachi,2025-09-25 08:00:00,2,7.64,27.93,91.72,0.04,0.17,47.99,8,25,9,3
Karachi,2025-09-25 09:00:00,2,7.68,28.34,91.6,0.03,0.17,47.34,9,25,9,3
Karachi,2025-09-25 10:00:00,2,7.74,28.72,91.85,0.04,0.16,47.05,10,25,9,3
Karachi,2025-09-25 11:00:00,2,7.73,29.03,92.04,0.04,0.16,46.91,11,25,9,3
Karachi,2025-09-25 12:00:00,2,7.66,29.14,92.3,0.04,0.15,46.88,12,25,9,3
Karachi,2025-09-25 13:00:00,2,7.57,29.03,92.52,0.05,0.15,46.99,13,25,9,3
Karachi,2025-09-25 14:00:00,2,7.52,29.01,92.77,0.06,0.14,47.04,14,25,9,3
Karachi,2025-09-25 15:00:00,2,7.46,28.89,92.99,0.06,0.14,47.11,15,25,9,3
Karachi,2025-09-25 16:00:00,2,7.34,28.43,92.97,0.06,0.13,47.02,16,25,9,3
Karachi,2025-09-25 17:00:00,2,7.2,27.88,92.98,0.06,0.13,46.94,17,25,9,3
Karachi,2025-09-25 18:00:00,2,7.08,27.4,92.97,0.06,0.13,46.86,18,25,9,3
Karachi,2025-09-25 19:00:00,2,6.93,26.68,92.71,0.06,0.12,46.68,19,25,9,3
Karachi,2025-09-25 20:00:00,2,6.77,26.0,92.55,0.06,0.12,46.49,20,25,9,3
Karachi,2025-09-25 21:00:00,2,6.65,25.63,92.38,0.05,0.11,46.37,21,25,9,3
Karachi,2025-09-25 22:00:00,2,6.6,25.59,92.13,0.05,0.11,46.33,22,25,9,3
Karachi,2025-09-25 23:00:00,2,6.61,25.71,91.84,0.05,0.11,46.35,23,25,9,3
Karachi,2025-09-26 00:00:00,2,6.64,25.83,91.7,0.05,0.11,46.51,0,26,9,4
Karachi,2025-09-26 01:00:00,2,6.77,26.47,91.65,0.05,0.11,46.59,1,26,9,4
Karachi,2025-09-26 02:00:00,2,6.94,27.29,91.66,0.05,0.11,46.7,2,26,9,4
Karachi,2025-09-26 03:00:00,2,7.05,27.76,91.53,0.06,0.11,46.98,3,26,9,4
Karachi,2025-09-26 04:00:00,2,7.13,28.2,91.54,0.05,0.11,47.38,4,26,9,4
Karachi,2025-09-26 05:00:00,2,7.2,28.78,91.52,0.05,0.1,47.63,5,26,9,4
Karachi,2025-09-26 06:00:00,2,7.28,29.36,91.58,0.04,0.1,47.7,6,26,9,4
Karachi,2025-09-26 07:00:00,2,7.31,29.69,91.46,0.03,0.1,47.45,7,26,9,4
Karachi,2025-09-26 08:00:00,2,7.33,29.96,91.32,0.03,0.09,46.75,8,26,9,4
Karachi,2025-09-26 09:00:00,2,7.36,30.27,90.98,0.03,0.09,45.96,9,26,9,4
Karachi,2025-09-26 10:00:00,2,7.39,30.75,90.96,0.03,0.08,45.37,10,26,9,4
Karachi,2025-09-26 11:00:00,2,7.34,30.5,90.85,0.03,0.08,44.96,11,26,9,4
Karachi,2025-09-26 12:00:00,2,7.22,29.75,90.82,0.04,0.07,44.75,12,26,9,4
Karachi,2025-09-26 13:00:00,2,7.04,28.58,90.95,0.04,0.07,44.72,13,26,9,4
Karachi,2025-09-26 14:00:00,2,6.87,27.55,90.99,0.05,0.06,44.69,14,26,9,4
Karachi,2025-09-26 15:00:00,2,6.68,26.45,91.03,0.05,0.06,44.76,15,26,9,4
Karachi,2025-09-26 16:00:00,2,6.43,25.08,90.99,0.05,0.06,44.77,16,26,9,4
Karachi,2025-09-26 17:00:00,2,6.19,23.77,91.15,0.05,0.06,44.7,17,26,9,4
Karachi,2025-09-26 18:00:00,2,5.95,22.46,91.19,0.05,0.06,44.71,18,26,9,4
Karachi,2025-09-26 19:00:00,2,5.7,21.15,91.1,0.05,0.06,44.58,19,26,9,4
Karachi,2025-09-26 20:00:00,2,5.55,20.47,91.07,0.05,0.06,44.66,20,26,9,4
Karachi,2025-09-26 21:00:00,2,5.55,20.57,91.02,0.05,0.07,44.82,21,26,9,4
Karachi,2025-09-26 22:00:00,2,5.71,21.53,90.85,0.05,0.08,45.17,22,26,9,4
Karachi,2025-09-26 23:00:00,2,5.98,23.02,90.79,0.05,0.08,45.8,23,26,9,4
Karachi,2025-09-27 00:00:00,2,6.33,24.86,90.51,0.04,0.1,46.55,0,27,9,5
Karachi,2025-09-27 01:00:00,2,6.73,26.9,90.33,0.04,0.1,47.58,1,27,9,5
Karachi,2025-09-27 02:00:00,2,7.17,29.07,90.39,0.04,0.11,48.53,2,27,9,5
Karachi,2025-09-27 03:00:00,2,7.61,31.06,90.56,0.04,0.1,49.38,3,27,9,5
Karachi,2025-09-27 04:00:00,2,8.04,32.87,90.84,0.04,0.1,49.97,4,27,9,5
Karachi,2025-09-27 05:00:00,2,8.61,35.22,91.16,0.03,0.09,49.91,5,27,9,5
Karachi,2025-09-27 06:00:00,2,9.17,37.48,91.51,0.03,0.09,49.63,6,27,9,5
Karachi,2025-09-27 07:00:00,2,9.62,39.21,91.54,0.03,0.08,49.07,7,27,9,5
Karachi,2025-09-27 08:00:00,2,9.91,40.21,91.41,0.03,0.08,48.46,8,27,9,5
Karachi,2025-09-27 09:00:00,2,10.1,40.74,91.28,0.03,0.07,47.94,9,27,9,5
Karachi,2025-09-27 10:00:00,2,10.11,40.3,91.22,0.03,0.07,47.83,10,27,9,5
Karachi,2025-09-27 11:00:00,2,9.93,38.78,90.95,0.03,0.06,47.66,11,27,9,5
Karachi,2025-09-27 12:00:00,2,9.63,36.93,90.7,0.03,0.06,47.71,12,27,9,5
Karachi,2025-09-27 13:00:00,2,9.21,34.72,90.61,0.04,0.06,48.08,13,27,9,5
Karachi,2025-09-27 14:00:00,2,8.68,32.13,90.43,0.04,0.06,48.51,14,27,9,5
Karachi,2025-09-27 15:00:00,2,8.06,29.28,90.2,0.05,0.07,48.93,15,27,9,5
Karachi,2025-09-27 16:00:00,2,7.43,26.49,89.9,0.05,0.09,49.39,16,27,9,5
Karachi,2025-09-27 17:00:00,2,6.91,24.22,89.79,0.05,0.1,49.62,17,27,9,5
Karachi,2025-09-27 18:00:00,2,6.53,22.58,89.53,0.05,0.12,49.55,18,27,9,5
Karachi,2025-09-27 19:00:00,2,6.35,21.73,89.25,0.05,0.14,49.09,19,27,9,5
Karachi,2025-09-27 20:00:00,2,6.39,21.9,89.14,0.05,0.17,48.51,20,27,9,5
Karachi,2025-09-27 21:00:00,2,6.58,22.72,88.94,0.05,0.21,47.95,21,27,9,5
Karachi,2025-09-27 22:00:00,2,6.78,23.54,88.79,0.05,0.25,47.7,22,27,9,5
Karachi,2025-09-27 23:00:00,2,6.87,23.81,88.82,0.05,0.27,47.78,23,27,9,5
Karachi,2025-09-28 00:00:00,2,6.94,24.14,88.91,0.04,0.29,48.23,0,28,9,6
Karachi,2025-09-28 01:00:00,2,7.13,25.06,89.0,0.04,0.31,48.85,1,28,9,6
Karachi,2025-09-28 02:00:00,2,7.49,26.88,89.29,0.04,0.32,49.66,2,28,9,6
Karachi,2025-09-28 03:00:00,2,7.99,29.45,89.5,0.05,0.33,50.47,3,28,9,6
Karachi,2025-09-28 04:00:00,2,8.59,32.51,89.89,0.04,0.34,51.53,4,28,9,6
Karachi,2025-09-28 05:00:00,2,9.28,36.14,90.17,0.04,0.35,52.37,5,28,9,6
Karachi,2025-09-28 06:00:00,2,10.05,40.26,90.46,0.03,0.35,52.77,6,28,9,6
Karachi,2025-09-28 07:00:00,2,10.79,44.36,90.6,0.03,0.35,52.7,7,28,9,6
Karachi,2025-09-28 08:00:00,2,11.43,48.11,90.7,0.03,0.35,52.18,8,28,9,6
Karachi,2025-09-28 09:00:00,3,12.0,51.71,90.75,0.03,0.34,51.45,9,28,9,6
Karachi,2025-09-28 10:00:00,3,12.52,55.18,91.31,0.03,0.34,50.85,10,28,9,6
Karachi,2025-09-28 11:00:00,3,12.8,57.27,91.32,0.04,0.35,50.11,11,28,9,6
Karachi,2025-09-28 12:00:00,3,12.86,58.09,91.07,0.04,0.36,49.4,12,28,9,6
Karachi,2025-09-28 13:00:00,3,12.73,57.73,91.09,0.06,0.38,48.9,13,28,9,6
Karachi,2025-09-28 14:00:00,3,12.17,54.6,90.9,0.07,0.41,48.37,14,28,9,6
Karachi,2025-09-28 15:00:00,2,11.16,49.15,90.74,0.07,0.44,48.15,15,28,9,6
Karachi,2025-09-28 16:00:00,2,9.93,43.26,90.31,0.07,0.47,48.28,16,28,9,6
Karachi,2025-09-28 17:00:00,2,8.94,39.65,90.14,0.07,0.5,48.92,17,28,9,6
Karachi,2025-09-28 18:00:00,2,8.34,38.4,90.17,0.08,0.53,49.73,18,28,9,6
Karachi,2025-09-28 19:00:00,2,8.14,39.34,90.05,0.08,0.54,50.48,19,28,9,6
Karachi,2025-09-28 20:00:00,2,8.0,39.41,89.75,0.08,0.55,50.7,20,28,9,6
Karachi,2025-09-28 21:00:00,2,7.76,38.33,89.42,0.08,0.56,50.43,21,28,9,6
Karachi,2025-09-28 22:00:00,2,7.69,38.76,89.36,0.08,0.57,50.97,22,28,9,6
Karachi,2025-09-28 23:00:00,2,7.89,41.02,89.31,0.08,0.58,52.06,23,28,9,6
Karachi,2025-09-29 00:00:00,2,8.24,44.31,89.23,0.08,0.59,53.38,0,29,9,0
Karachi,2025-09-29 01:00:00,2,8.65,47.49,89.42,0.07,0.6,54.25,1,29,9,0
Karachi,2025-09-29 02:00:00,2,8.94,49.19,89.86,0.08,0.62,54.28,2,29,9,0
Karachi,2025-09-29 03:00:00,3,9.17,50.71,90.15,0.09,0.63,53.78,3,29,9,0
Karachi,2025-09-29 04:00:00,3,9.49,53.15,90.44,0.09,0.63,53.19,4,29,9,0
Karachi,2025-09-29 05:00:00,3,9.91,56.28,90.8,0.08,0.63,52.48,5,29,9,0
Karachi,2025-09-29 06:00:00,3,10.39,59.7,91.1,0.08,0.64,51.77,6,29,9,0
Karachi,2025-09-29 07:00:00,3,10.94,63.28,91.27,0.08,0.63,51.02,7,29,9,0
Karachi,2025-09-29 08:00:00,3,11.6,67.13,91.32,0.07,0.62,50.43,8,29,9,0
Karachi,2025-09-29 09:00:00,3,12.33,71.27,91.36,0.07,0.61,49.93,9,29,9,0
Karachi,2025-09-29 10:00:00,3,13.14,75.35,91.64,0.08,0.6,49.83,10,29,9,0
Karachi,2025-09-29 11:00:00,3,13.83,78.16,91.46,0.09,0.6,49.67,11,29,9,0
Karachi,2025-09-29 12:00:00,3,14.34,79.39,91.22,0.1,0.6,49.45,12,29,9,0
Karachi,2025-09-29 13:00:00,3,14.66,79.47,91.07,0.11,0.62,49.47,13,29,9,0
Karachi,2025-09-29 14:00:00,3,14.71,78.12,91.03,0.12,0.64,49.38,14,29,9,0
Karachi,2025-09-29 15:00:00,3,14.42,75.5,91.03,0.12,0.65,48.92,15,29,9,0
Karachi,2025-09-29 16:00:00,3,13.93,72.59,90.7,0.13,0.67,48.06,16,29,9,0
Karachi,2025-09-29 17:00:00,3,13.51,70.17,89.96,0.13,0.7,46.99,17,29,9,0
Karachi,2025-09-29 18:00:00,3,13.28,68.38,89.27,0.13,0.71,46.18,18,29,9,0
Karachi,2025-09-29 19:00:00,3,13.32,67.81,88.65,0.14,0.71,45.69,19,29,9,0
Karachi,2025-09-29 20:00:00,3,13.75,69.18,88.66,0.14,0.72,45.58,20,29,9,0
Karachi,2025-09-29 21:00:00,3,14.51,72.28,89.22,0.15,0.72,45.81,21,29,9,0
Karachi,2025-09-29 22:00:00,3,15.55,77.11,90.76,0.2,0.7,46.57,22,29,9,0
Karachi,2025-09-29 23:00:00,3,16.68,82.23,94.14,0.29,0.72,47.22,23,29,9,0
Karachi,2025-09-30 00:00:00,3,17.99,87.56,100.43,0.43,0.77,48.19,0,30,9,1
Karachi,2025-09-30 01:00:00,3,14.71,77.64,91.27,0.11,0.67,48.64,1,30,9,1
Karachi,2025-09-30 02:00:00,3,15.43,79.89,91.7,0.11,0.65,50.11,2,30,9,1
Karachi,2025-09-30 03:00:00,3,16.08,81.29,92.03,0.13,0.61,51.34,3,30,9,1
Karachi,2025-09-30 04:00:00,3,16.54,79.09,92.31,0.12,0.61,52.18,4,30,9,1
Karachi,2025-09-30 05:00:00,3,16.94,76.35,92.66,0.1,0.59,53.0,5,30,9,1
Karachi,2025-09-30 06:00:00,3,17.39,75.1,93.02,0.08,0.54,53.86,6,30,9,1
Karachi,2025-09-30 07:00:00,3,18.01,77.18,93.29,0.07,0.48,54.5,7,30,9,1
Karachi,2025-09-30 08:00:00,3,18.69,80.86,93.4,0.06,0.46,54.63,8,30,9,1
Karachi,2025-09-30 09:00:00,3,19.3,83.81,93.35,0.06,0.47,54.58,9,30,9,1
Karachi,2025-09-30 10:00:00,3,20.02,86.52,93.95,0.06,0.47,55.68,10,30,9,1
Karachi,2025-09-30 11:00:00,3,20.72,87.57,94.54,0.07,0.46,57.24,11,30,9,1
Karachi,2025-09-30 12:00:00,3,21.18,87.26,95.22,0.09,0.47,58.87,12,30,9,1
Karachi,2025-09-30 13:00:00,3,21.44,86.4,95.97,0.11,0.48,59.99,13,30,9,1
Karachi,2025-09-30 14:00:00,3,21.52,85.8,96.03,0.12,0.5,60.42,14,30,9,1
Karachi,2025-09-30 15:00:00,3,21.33,84.74,95.91,0.12,0.52,60.06,15,30,9,1
Karachi,2025-09-30 16:00:00,3,20.94,83.12,95.11,0.12,0.53,59.27,16,30,9,1
Karachi,2025-09-30 17:00:00,3,20.56,81.81,94.55,0.12,0.55,58.37,17,30,9,1
Karachi,2025-09-30 18:00:00,3,20.23,80.83,93.8,0.12,0.56,57.6,18,30,9,1
Karachi,2025-09-30 19:00:00,3,19.91,80.21,92.77,0.11,0.56,56.84,19,30,9,1
Karachi,2025-09-30 20:00:00,3,19.74,80.29,91.89,0.11,0.57,56.52,20,30,9,1
Karachi,2025-09-30 21:00:00,3,19.66,80.75,91.32,0.11,0.57,56.15,21,30,9,1
Karachi,2025-09-30 22:00:00,3,19.74,81.55,90.61,0.11,0.58,55.81,22,30,9,1
Karachi,2025-09-30 23:00:00,3,19.95,82.36,90.18,0.11,0.57,55.46,23,30,9,1
Karachi,2025-10-01 00:00:00,3,20.43,83.48,90.44,0.1,0.55,55.64,0,1,10,2
Karachi,2025-10-01 01:00:00,2,14.53,27.89,247.21,4.47,6.79,44.26,1,1,10,2
Karachi,2025-10-01 02:00:00,2,14.74,30.6,236.47,4.65,7.03,42.81,2,1,10,2
Karachi,2025-10-01 03:00:00,2,14.96,33.24,222.83,4.56,7.36,44.24,3,1,10,2
Karachi,2025-10-01 04:00:00,2,14.87,34.97,201.71,3.62,7.36,51.71,4,1,10,2
Karachi,2025-10-01 05:00:00,2,15.3,35.96,182.33,2.65,6.9,64.69,5,1,10,2
Karachi,2025-10-01 06:00:00,2,17.28,37.81,171.97,1.74,6.33,79.5,6,1,10,2
Karachi,2025-10-01 07:00:00,2,20.18,40.63,169.35,1.13,5.92,91.8,7,1,10,2
Karachi,2025-10-01 08:00:00,3,23.47,44.46,171.87,0.88,5.84,101.24,8,1,10,2
Karachi,2025-10-01 09:00:00,3,25.85,47.06,174.49,0.81,5.85,108.64,9,1,10,2
Karachi,2025-10-01 10:00:00,3,27.51,48.3,178.55,0.83,5.73,114.87,10,1,10,2
Karachi,2025-10-01 11:00:00,3,28.39,48.22,182.72,0.91,5.29,118.61,11,1,10,2
Karachi,2025-10-01 12:00:00,3,28.29,46.78,185.44,1.1,4.77,119.48,12,1,10,2
Karachi,2025-10-01 13:00:00,3,27.32,44.33,186.25,1.39,4.31,117.17,13,1,10,2
Karachi,2025-10-01 14:00:00,3,25.68,41.21,184.97,1.48,4.0,112.34,14,1,10,2
Karachi,2025-10-01 15:00:00,3,23.37,37.3,179.43,1.31,3.72,105.79,15,1,10,2
Karachi,2025-10-01 16:00:00,2,19.56,31.0,163.96,1.1,3.08,95.91,16,1,10,2
Karachi,2025-10-01 17:00:00,2,17.11,26.76,152.85,0.97,2.38,87.56,17,1,10,2
Karachi,2025-10-01 18:00:00,2,15.4,23.85,145.25,0.96,1.97,81.07,18,1,10,2
Karachi,2025-10-01 19:00:00,2,14.07,21.93,139.97,1.09,1.79,75.18,19,1,10,2
Karachi,2025-10-01 20:00:00,2,13.08,20.75,138.79,1.32,1.79,69.88,20,1,10,2
Karachi,2025-10-01 21:00:00,2,12.24,19.95,140.96,1.64,2.03,64.92,21,1,10,2
Karachi,2025-10-01 22:00:00,2,10.27,16.96,139.68,1.95,2.61,59.52,22,1,10,2
Karachi,2025-10-01 23:00:00,1,9.47,16.35,140.99,2.25,3.2,54.72,23,1,10,2
Karachi,2025-10-02 00:00:00,1,9.22,16.88,142.93,2.58,3.87,50.42,0,2,10,3
Karachi,2025-10-02 01:00:00,1,8.79,17.16,140.33,2.73,4.22,47.27,1,2,10,3
Karachi,2025-10-02 02:00:00,1,8.1,16.78,134.51,2.7,4.19,45.73,2,2,10,3
Karachi,2025-10-02 03:00:00,1,7.5,16.38,127.95,2.62,4.03,45.7,3,2,10,3
Karachi,2025-10-02 04:00:00,1,7.72,17.9,125.31,2.33,4.05,47.69,4,2,10,3
Karachi,2025-10-02 05:00:00,2,9.11,21.45,128.27,2.25,4.4,52.05,5,2,10,3
Karachi,2025-10-02 06:00:00,2,11.22,25.04,132.28,2.11,4.78,58.93,6,2,10,3
Karachi,2025-10-02 07:00:00,2,12.91,26.69,134.23,1.8,4.92,65.59,7,2,10,3
Karachi,2025-10-02 08:00:00,2,14.17,27.03,134.69,1.39,4.78,71.86,8,2,10,3
Karachi,2025-10-02 09:00:00,2,15.05,26.9,134.52,1.15,4.53,77.15,9,2,10,3
Karachi,2025-10-02 10:00:00,2,14.88,25.68,133.35,1.08,4.22,80.82,10,2,10,3
Karachi,2025-10-02 11:00:00,2,13.53,23.12,130.37,1.14,3.77,81.5,11,2,10,3
Karachi,2025-10-02 12:00:00,2,11.0,18.9,124.0,1.25,3.11,78.81,12,2,10,3
Karachi,2025-10-02 13:00:00,2,8.18,14.45,116.12,1.3,2.36,74.28,13,2,10,3
Karachi,2025-10-02 14:00:00,2,6.11,11.39,110.38,1.29,1.8,69.56,14,2,10,3
Karachi,2025-10-02 15:00:00,2,5.16,10.06,108.45,1.36,1.58,65.6,15,2,10,3
Karachi,2025-10-02 16:00:00,2,4.82,9.68,108.53,1.47,1.5,62.59,16,2,10,3
Karachi,2025-10-02 17:00:00,2,4.8,9.96,110.88,1.54,1.44,60.84,17,2,10,3
Karachi,2025-10-02 18:00:00,2,4.76,10.25,113.49,1.56,1.4,60.18,18,2,10,3
Karachi,2025-10-02 19:00:00,1,4.6,10.01,115.24,1.55,1.4,59.67,19,2,10,3
Karachi,2025-10-02 20:00:00,1,4.53,9.96,117.85,1.66,1.61,58.57,20,2,10,3
Karachi,2025-10-02 21:00:00,1,4.68,10.34,120.75,1.87,2.04,56.39,21,2,10,3
Karachi,2025-10-02 22:00:00,1,4.94,10.21,123.6,2.18,2.52,53.6,22,2,10,3
Karachi,2025-10-02 23:00:00,1,5.42,10.61,126.5,2.48,2.78,50.67,23,2,10,3
Karachi,2025-10-03 00:00:00,1,5.91,11.23,128.59,2.71,2.87,47.78,0,3,10,4
Karachi,2025-10-03 01:00:00,1,5.98,10.88,128.32,2.79,2.82,45.29,1,3,10,4
Karachi,2025-10-03 02:00:00,1,5.8,10.57,126.31,2.77,2.51,43.0,2,3,10,4
Karachi,2025-10-03 03:00:00,1,5.42,10.25,122.61,2.88,2.2,41.0,3,3,10,4
Karachi,2025-10-03 04:00:00,1,4.98,9.81,118.5,2.94,1.93,38.96,4,3,10,4
Karachi,2025-10-03 05:00:00,1,4.75,9.61,117.53,3.02,1.81,37.82,5,3,10,4
Karachi,2025-10-03 06:00:00,1,4.73,9.63,117.96,3.06,1.72,37.69,6,3,10,4
Karachi,2025-10-03 07:00:00,1,4.87,10.05,116.76,2.91,1.6,39.17,7,3,10,4
Karachi,2025-10-03 08:00:00,1,5.26,10.91,114.17,2.7,1.48,42.19,8,3,10,4
Karachi,2025-10-03 09:00:00,1,5.62,11.64,110.76,2.41,1.33,45.66,9,3,10,4
Karachi,2025-10-03 10:00:00,1,5.6,11.68,107.37,2.09,1.16,48.93,10,3,10,4
Karachi,2025-10-03 11:00:00,1,5.38,11.52,104.57,1.9,1.0,50.52,11,3,10,4
Karachi,2025-10-03 12:00:00,1,5.28,11.57,102.69,1.85,0.9,50.57,12,3,10,4
Karachi,2025-10-03 13:00:00,1,5.0,11.11,101.91,1.87,0.82,50.06,13,3,10,4
Karachi,2025-10-03 14:00:00,1,4.57,10.46,101.73,1.82,0.71,49.32,14,3,10,4
Karachi,2025-10-03 15:00:00,1,4.1,9.83,101.02,1.69,0.58,48.72,15,3,10,4
Karachi,2025-10-03 16:00:00,1,3.76,9.34,99.64,1.48,0.46,48.4,16,3,10,4
Karachi,2025-10-03 17:00:00,1,3.73,9.65,98.62,1.28,0.42,48.34,17,3,10,4
Karachi,2025-10-03 18:00:00,1,3.89,10.2,97.93,1.09,0.4,48.46,18,3,10,4
Karachi,2025-10-03 19:00:00,1,4.07,10.54,96.5,0.88,0.38,48.49,19,3,10,4
Karachi,2025-10-03 20:00:00,1,4.27,10.51,95.0,0.71,0.37,48.39,20,3,10,4
Karachi,2025-10-03 21:00:00,1,4.36,10.29,93.39,0.59,0.37,48.19,21,3,10,4
Karachi,2025-10-03 22:00:00,1,4.55,10.49,92.35,0.51,0.39,47.98,22,3,10,4
Karachi,2025-10-03 23:00:00,1,4.9,10.99,91.58,0.44,0.4,47.85,23,3,10,4
Karachi,2025-10-04 00:00:00,1,5.17,11.24,90.75,0.39,0.39,47.69,0,4,10,5
Karachi,2025-10-04 01:00:00,1,5.69,14.16,90.31,0.35,0.41,47.63,1,4,10,5
Karachi,2025-10-04 02:00:00,1,6.23,16.24,89.8,0.29,0.41,47.64,2,4,10,5
Karachi,2025-10-04 03:00:00,1,6.42,16.37,89.99,0.24,0.37,48.06,3,4,10,5
Karachi,2025-10-04 04:00:00,1,6.47,14.54,90.85,0.19,0.32,48.86,4,4,10,5
Karachi,2025-10-04 05:00:00,1,6.67,13.51,91.85,0.16,0.28,49.69,5,4,10,5
Karachi,2025-10-04 06:00:00,1,6.87,12.95,92.73,0.14,0.26,50.4,6,4,10,5
Karachi,2025-10-04 07:00:00,1,7.01,12.4,93.74,0.11,0.24,51.09,7,4,10,5
Karachi,2025-10-04 08:00:00,1,7.31,12.38,93.79,0.09,0.23,51.22,8,4,10,5
Karachi,2025-10-04 09:00:00,1,7.61,12.43,93.47,0.08,0.22,50.92,9,4,10,5
Karachi,2025-10-04 10:00:00,1,7.93,13.04,93.56,0.08,0.23,50.9,10,4,10,5
Karachi,2025-10-04 11:00:00,1,8.12,13.56,94.01,0.08,0.23,51.18,11,4,10,5
Karachi,2025-10-04 12:00:00,1,8.12,13.6,94.6,0.09,0.24,51.73,12,4,10,5
Karachi,2025-10-04 13:00:00,1,8.07,13.46,95.34,0.11,0.24,52.34,13,4,10,5
Karachi,2025-10-04 14:00:00,1,8.11,13.39,96.6,0.12,0.24,53.06,14,4,10,5
Karachi,2025-10-04 15:00:00,1,8.24,13.46,98.61,0.12,0.24,54.23,15,4,10,5
Karachi,2025-10-04 16:00:00,1,8.39,13.59,100.78,0.11,0.24,55.55,16,4,10,5
Karachi,2025-10-04 17:00:00,1,8.57,13.77,102.79,0.11,0.24,56.69,17,4,10,5
Karachi,2025-10-04 18:00:00,1,8.87,14.0,104.28,0.1,0.23,57.56,18,4,10,5
Karachi,2025-10-04 19:00:00,1,9.05,13.96,106.81,0.09,0.22,59.31,19,4,10,5
Karachi,2025-10-04 20:00:00,2,9.07,14.02,110.33,0.08,0.21,61.49,20,4,10,5
Karachi,2025-10-04 21:00:00,2,9.03,14.26,112.01,0.08,0.22,62.42,21,4,10,5
Karachi,2025-10-04 22:00:00,2,9.01,14.49,112.24,0.08,0.22,62.14,22,4,10,5
Karachi,2025-10-04 23:00:00,2,9.24,15.18,110.74,0.08,0.24,60.44,23,4,10,5
Karachi,2025-10-05 00:00:00,1,9.48,15.85,108.59,0.08,0.25,58.46,0,5,10,6
Karachi,2025-10-05 01:00:00,1,9.38,15.81,107.42,0.08,0.25,57.36,1,5,10,6
Karachi,2025-10-05 02:00:00,1,9.11,15.27,107.21,0.08,0.23,57.09,2,5,10,6
Karachi,2025-10-05 03:00:00,1,8.82,14.54,107.65,0.08,0.21,57.13,3,5,10,6
Karachi,2025-10-05 04:00:00,1,8.58,13.91,107.96,0.07,0.19,57.27,4,5,10,6
Karachi,2025-10-05 05:00:00,1,8.54,14.01,107.88,0.06,0.19,56.58,5,5,10,6
Karachi,2025-10-05 06:00:00,1,8.67,14.62,107.15,0.06,0.2,55.32,6,5,10,6
Karachi,2025-10-05 07:00:00,1,8.75,15.15,106.25,0.06,0.22,53.83,7,5,10,6
Karachi,2025-10-05 08:00:00,1,8.66,15.11,105.69,0.05,0.22,52.89,8,5,10,6
Karachi,2025-10-05 09:00:00,1,8.39,14.71,105.77,0.05,0.22,52.82,9,5,10,6
Karachi,2025-10-05 10:00:00,1,8.05,14.85,106.65,0.05,0.22,53.63,10,5,10,6
Karachi,2025-10-05 11:00:00,1,7.71,15.11,107.42,0.05,0.22,54.32,11,5,10,6
Karachi,2025-10-05 12:00:00,1,7.41,15.04,107.01,0.05,0.22,54.22,12,5,10,6
Karachi,2025-10-05 13:00:00,1,7.23,14.98,106.48,0.07,0.22,53.87,13,5,10,6
Karachi,2025-10-05 14:00:00,1,7.07,14.92,105.39,0.08,0.23,53.3,14,5,10,6
Karachi,2025-10-05 15:00:00,1,6.82,14.57,104.34,0.08,0.24,52.89,15,5,10,6
Karachi,2025-10-05 16:00:00,1,6.26,13.59,104.02,0.07,0.24,53.26,16,5,10,6
Karachi,2025-10-05 17:00:00,1,5.96,13.87,104.06,0.07,0.26,53.43,17,5,10,6
